"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","R_log","G log","R log",9.51913011284371,-0.29859214820176,0.765784292775236,-1.89664757137361,0.365829465346244,0.70747114567971
