"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_log","Ig_none","R log","Ig",8.28968294327722,32.7006007750974,118.049796281579,-57.9924639152825,36.1832830223634,69.962382592988
