"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_log","I_log","R log","I log",9.60574108296569,5.2492640329081,8.91749368688806,-52.62815487688,-21.1288711791349,-13.0508008364899
