"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_none","Ig_none","G","Ig",8.35848140621945,17.5605190502951,15.1016170894243,-60.2487722975196,-60.5697737602908,5.69228779151274
