"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_none","R_log","G","R log",8.43542579780681,0.554775963649714,23.6321860780799,4.0522284229431,-0.212956004419086,-0.945797623338019
