"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_none","I+Ig_none","G","I+Ig",2.50205625905115e-08,1.2348303522714,1.12169481603838,0.687516833717406,0.687506675641626,0.556556102713358
