"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","Ig_log","I_log","Ig log","I log",9.63378785731343,-0.253533012799135,-3.10780347620258,7.82031342674022,0.360352415338308,-3.51389462318772
