"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_none","I+Ig_none","R","I+Ig",2.05008675520427e-05,0.94819070987416,0.484075691841506,0.495367598868306,0.252575702083352,0.426371930765453
