"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_log","Ig_log","R log","Ig log",9.60540493078131,0.0537777990199055,-4.6147008465726,-0.39918903955081,-3.57293702078949,1.70323528415726
