"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","I+Ig_log","G log","I+Ig log",8.4721331937254e-05,1.88765932795053,77.5257697914397,46.5277144269163,-272.744838469175,-120.548408214319
