"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","I+Ig_none","I_none","I+Ig","I",0,0.360013660249031,-0.375711399164975,0.715410826915282,0.651438053580726,-0.0207595672267464
