"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","Ig_log","G log","Ig log",3.71808590822543,5.33222079270305,120.663948009266,-195.231308332512,-339.979342310548,407.569622324765
