"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","Ig_log","I_log","Ig log","I log",3.74012779593457,0.0460197425116379,451.679184698432,349.02490448853,-456.375307135403,60.1942244300783
