"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","I+Ig_none","G log","I+Ig",2.0525300009583e-05,0.866168745007346,118.116104463298,41.3119294277864,-465.324948900869,105.453421555402
