"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","Ig_none","G log","Ig",0.00439205138316703,-0.762796296426475,-64.3495140561598,432.599282120506,-216.125770694148,-266.810095286113
