"","max_fitness"
"1",7.69770294525585
"2",7.35985972411728
"3",8.14535309690495
"4",7.916319205117
"5",7.5294893953069
"6",7.58497702899711
"7",8.15934345195132
"8",6.8558243215887
"9",6.77741846033979
"10",7.43336610267109
"11",8.22185949148131
"12",8.20912442217941
"13",7.35314792767276
"14",6.9656174261647
"15",7.34703480914433
"16",7.03791260561928
"17",7.31699420232333
"18",7.01682061400744
"19",7.89003396497927
"20",8.05677973489453
"21",7.46739014350722
"22",7.72959204549143
"23",7.63869112516565
"24",6.95597881081519
"25",7.48283098385794
"26",8.26924506147544
"27",7.74612460537112
"28",8.33325512067
"29",7.7382402965142
"30",8.17714849531729
"31",7.63516796305607
"32",8.03054509065625
"33",7.70084361328007
"34",7.79181982484647
"35",8.48270756208267
"36",7.57400973414358
"37",8.13961803270639
"38",7.91702515207337
"39",7.27552926165042
"40",8.01513365694047
"41",6.74073013594703
"42",8.0320127740128
"43",7.30453039046918
"44",7.80048236165895
"45",7.86312458051993
"46",6.12224674253056
"47",7.89500871215706
"48",7.10047539197574
"49",8.47539462913913
"50",7.9612720823291
"51",7.84619968171003
"52",7.47790072110068
"53",7.60526223880877
"54",8.17122789734778
"55",8.00040714238778
"56",7.7131549299278
"57",6.88967820753468
"58",8.1837400472281
"59",7.7640807417899
"60",7.42581130886668
"61",7.26259730534403
"62",7.51299767310107
"63",7.60535630622863
"64",7.87517751818387
"65",7.30626214892755
"66",7.35833381655242
"67",7.98281243192533
"68",8.2073294399227
"69",8.19107857884243
"70",7.30711096893605
"71",8.4919531265181
"72",7.84121097773227
"73",8.04493321529508
"74",7.69028728357881
"75",7.86735814536902
"76",7.57783921288633
"77",8.61358848951115
"78",8.0774674043528
"79",7.21717399440904
"80",8.88603035580552
"81",6.6968653284553
"82",7.38521548055641
"83",7.32708038165352
"84",8.30037631975799
"85",8.04560139870304
"86",6.8770344415489
"87",7.97949140869336
"88",8.36731047718744
"89",7.84544699050247
"90",6.9224018726594
"91",7.56460321884729
"92",8.1450677302384
"93",8.09613959866958
"94",7.75096395061914
"95",7.66205631430052
"96",8.38872976909767
"97",7.21845656073207
"98",8.22994985115422
"99",8.04541134981725
"100",7.66585901196136
"101",7.68474359265801
"102",7.40447060248712
"103",7.5931292129247
