"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","Ig_log","I_log","Ig log","I log",8.50782690496563,0.27731218230706,1.33663846399882,0.331257503500439,1.30303470208443,-1.81235759034594,-0.799548936483264,0.370877304281381,0.686552835103971,-0.0824648696061769
