"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_none","Ig_log","I+Ig","Ig log",8.50822800127721,0.493016836759239,-1.32400905023723,0.448606239789336,0.319777146109732,-1.37773879306671,0.106252468115846,0.566812798444774,0.336219325912114,0.0751425086855991
