"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_none","I_log","G","I log",8.53975830262021,8.3920324782504,-10.2744473168817,1.3365239849551,-1.95089758991547,-21.6285090060448,-17.9061985937912,2.33874759528112,-4.16865455498666,-4.15178713751044
