"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_none","I_log","I+Ig","I log",8.50711707478715,12.2172221306353,-11.7314418686781,-14.4356590794519,-17.8803865392654,4.55377718839455,-14.6863845520438,16.8097530612222,-19.2062347032138,14.406069166561
