"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","R_none","I+Ig_none","R","I+Ig",7.31066159110099,20.7280737589518,-17.2710539512939,5.50797158201934,-28.0145868654918,34.2532335076725,-23.8654547517674,-15.6740452030868,-32.0009497467166,-11.6253702632733
