"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_none","Ig_none","I+Ig","Ig",7.13381960554735,94.9346749679101,-128.247674400521,5.40937892173021,-59.5929072368292,184.357892543897,-116.068688092011,18.7183925935335,-130.494952370944,-49.5861058133204
