"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","R_none","I_none","R","I",7.14223059171713,16.1599599127162,-12.544365328571,3.09660746633206,-18.2514885374567,32.452695438524,-21.6971701596251,-14.2287755706228,-39.0738007481378,-11.0538359282243
