"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_log","R_none","G log","R",8.4801943405776,1.45235262635123,-1.85610782370934,0.498825093103763,-2.76018973942363,4.48220588315477,-5.40467316137285,0.13441181949067,-6.0255710882567,4.36509967340563
