"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_log","I_none","I+Ig log","I",8.51372098837578,1.08987766144908,4.34939953613929,0.998940897451995,-2.32734559986721,-14.1682289403935,-4.03306325370543,2.30068258077197,-16.1601171975994,-3.88770356823129
