"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_log","Ig_none","G log","Ig",8.52731652540663,-9.67717280280653,-12.4785429862968,17.6863997233378,7.57070117401675,0.630324714743747,-4.84491714956284,14.6043059120803,-71.3152205586155,0.871485074947516
