"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_log","Ig_log","I+Ig log","Ig log",8.50838081310948,0.245671305106486,1.20444019057091,0.351441903111712,1.34267268305484,-1.80883767597475,0.700829988839596,0.144313700389708,-0.746784798347241,-0.251041658429246
