"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_none","R_log","G","R log",6.70529446328619,-0.557595415717928,-1.38603987166109,1.0275544708572,-0.0685763832823114,1.10557030460932,-0.289824226216058,0.606880480578983,-0.0940400484274862,0.118920790636845
