"label","fitness_optimized","fitness_randomized"
"Asexual iRBC log (I log)",9.494991,1.52198314301187
"Asexual iRBC log (I log)",9.494991,0.00439204288581699
"Asexual iRBC log (I log)",9.494991,8.07688964722931e-22
"Asexual iRBC log (I log)",9.494991,1.4168326381865e-21
"Asexual iRBC log (I log)",9.494991,1.79351375309616
"Asexual iRBC log (I log)",9.494991,0.00439204288058959
"Asexual iRBC log (I log)",9.494991,1.38527233412677
"Asexual iRBC log (I log)",9.494991,0.00439204699259446
"Asexual iRBC log (I log)",9.494991,1.23861842577288e-21
"Asexual iRBC log (I log)",9.494991,0.00439204325352264
"Asexual iRBC log (I log)",9.494991,0.00439204321523515
"Asexual iRBC log (I log)",9.494991,0.0043920433549894
"Asexual iRBC log (I log)",9.494991,0.00439204324561724
"Asexual iRBC log (I log)",9.494991,7.2688319527205e-22
"Asexual iRBC log (I log)",9.494991,0.00439204321869591
"Asexual iRBC log (I log)",9.494991,8.96831609589533e-87
"Asexual iRBC log (I log)",9.494991,0.00439204333137319
"Asexual iRBC log (I log)",9.494991,1.39732874436417
"Asexual iRBC log (I log)",9.494991,0.00439204288688476
"Asexual iRBC log (I log)",9.494991,0.00439204321840747
"Asexual iRBC log (I log)",9.494991,0.00439204323896918
"Asexual iRBC log (I log)",9.494991,9.58904651119195e-66
"Asexual iRBC log (I log)",9.494991,0.0043920432071498
"Asexual iRBC log (I log)",9.494991,0.000296683918224271
"Asexual iRBC log (I log)",9.494991,4.75764377485307e-81
"Asexual iRBC log (I log)",9.494991,5.14545187991007
"Asexual iRBC log (I log)",9.494991,1.44310607227392e-21
"Asexual iRBC log (I log)",9.494991,1.43056808332522
"Asexual iRBC log (I log)",9.494991,1.71189222003728
"Asexual iRBC log (I log)",9.494991,1.05161032902696e-21
"Asexual iRBC log (I log)",9.494991,1.41928951489109e-21
"Asexual iRBC log (I log)",9.494991,0.00439204311127689
"Asexual iRBC log (I log)",9.494991,1.36308430758968e-21
"Asexual iRBC log (I log)",9.494991,0.0043920432358536
"Asexual iRBC log (I log)",9.494991,1.67977361419297
"Asexual iRBC log (I log)",9.494991,0.00439204306931734
"Asexual iRBC log (I log)",9.494991,1.72375661330485
"Asexual iRBC log (I log)",9.494991,1.39866240719189
"Asexual iRBC log (I log)",9.494991,1.32231758459487e-21
"Asexual iRBC log (I log)",9.494991,0.00439204287174915
"Asexual iRBC log (I log)",9.494991,0.00439204330194793
"Asexual iRBC log (I log)",9.494991,0.004392043189559
"Asexual iRBC log (I log)",9.494991,0.00439204322366482
"Asexual iRBC log (I log)",9.494991,0.00439204311360268
"Asexual iRBC log (I log)",9.494991,1.42815475025751
"Asexual iRBC log (I log)",9.494991,0.00439228782080903
"Asexual iRBC log (I log)",9.494991,1.34094782876153
"Asexual iRBC log (I log)",9.494991,0.059976372294635
"Asexual iRBC log (I log)",9.494991,0.00439204287449902
"Asexual iRBC log (I log)",9.494991,0.00439204333331747
"Asexual iRBC log (I log)",9.494991,0.00439204321597321
"Asexual iRBC log (I log)",9.494991,0.00439204310317225
"Asexual iRBC log (I log)",9.494991,0.00439204287681401
"Asexual iRBC log (I log)",9.494991,1.44493070335149e-21
"Asexual iRBC log (I log)",9.494991,0.00439204322522291
"Asexual iRBC log (I log)",9.494991,1.57807948418705
"Asexual iRBC log (I log)",9.494991,0.00439204321053463
"Asexual iRBC log (I log)",9.494991,0.763479872617816
"Asexual iRBC log (I log)",9.494991,0.00439204283705891
"Asexual iRBC log (I log)",9.494991,0.00439204322266032
"Asexual iRBC log (I log)",9.494991,1.23522526611599e-19
"Asexual iRBC log (I log)",9.494991,4.30937136952439e-22
"Asexual iRBC log (I log)",9.494991,1.71092141976244
"Asexual iRBC log (I log)",9.494991,0.0621650203943712
"Asexual iRBC log (I log)",9.494991,0.00439204299100561
"Asexual iRBC log (I log)",9.494991,0.00439204311391467
"Asexual iRBC log (I log)",9.494991,0.650948391327993
"Asexual iRBC log (I log)",9.494991,1.53634046280301
"Asexual iRBC log (I log)",9.494991,2.96664069261261e-20
"Asexual iRBC log (I log)",9.494991,0.00439204314536695
"Asexual iRBC log (I log)",9.494991,0.0303321193947533
"Asexual iRBC log (I log)",9.494991,0.00446583787473009
"Asexual iRBC log (I log)",9.494991,0.0242429359367208
"Asexual iRBC log (I log)",9.494991,1.39087925480707
"Asexual iRBC log (I log)",9.494991,1.38382010289642e-21
"Asexual iRBC log (I log)",9.494991,1.41394825578336e-21
"Asexual iRBC log (I log)",9.494991,0.00439204304391713
"Asexual iRBC log (I log)",9.494991,0.453665936987483
"Asexual iRBC log (I log)",9.494991,0.00439204309993709
"Asexual iRBC log (I log)",9.494991,1.3074882271342e-21
"Asexual iRBC log (I log)",9.494991,0.00439204305159043
"Asexual iRBC log (I log)",9.494991,2.06754913013491
"Asexual iRBC log (I log)",9.494991,1.69048298945289
"Asexual iRBC log (I log)",9.494991,0.00439204321017051
"Asexual iRBC log (I log)",9.494991,1.73536025862481
"Asexual iRBC log (I log)",9.494991,0.0043920432056695
"Asexual iRBC log (I log)",9.494991,0.0463179652760288
"Asexual iRBC log (I log)",9.494991,1.21940336415641
"Asexual iRBC log (I log)",9.494991,0.0043920431135629
"Asexual iRBC log (I log)",9.494991,0.000985546527724667
"Asexual iRBC log (I log)",9.494991,1.71626004224945
"Asexual iRBC log (I log)",9.494991,0.152801636448641
"Asexual iRBC log (I log)",9.494991,0.00439204305108409
"Asexual iRBC log (I log)",9.494991,1.00292234736599e-21
"Asexual iRBC log (I log)",9.494991,1.07542855105441e-24
"Asexual iRBC log (I log)",9.494991,5.85842834035194e-23
"Asexual iRBC log (I log)",9.494991,1.61026945006515
"Asexual iRBC log (I log)",9.494991,1.45404685097352e-21
"Asexual iRBC log (I log)",9.494991,0.782100437880083
"Asexual iRBC log (I log)",9.494991,0.0734870539630205
"Asexual iRBC log (I log)",9.494991,0.00439221367793383
"Asexual iRBC log (I log)",9.494991,0.00439204324028183
"Asexual iRBC log (I log)",9.494991,1.67040139857174
"Asexual iRBC log (I log)",9.494991,0.00439204314375652
"Asexual iRBC log (I log)",9.494991,0.00439204319636638
"Asexual iRBC log (I log)",9.494991,0.128787655721832
"Asexual iRBC log (I log)",9.494991,1.14208649904521e-21
"Asexual iRBC log (I log)",9.494991,0.00439204321566166
"Asexual iRBC log (I log)",9.494991,1.37244849395828e-21
"Asexual iRBC log (I log)",9.494991,0.00439204321624419
"Asexual iRBC log (I log)",9.494991,2.32255472569575e-58
"Asexual iRBC log (I log)",9.494991,0.0676005782805788
"Asexual iRBC log (I log)",9.494991,0.00439204311525135
"Asexual iRBC log (I log)",9.494991,0.00439204312400907
"Asexual iRBC log (I log)",9.494991,0.00439204324258886
"Asexual iRBC log (I log)",9.494991,0.159924133099352
"Asexual iRBC log (I log)",9.494991,0.00439204320333711
"Asexual iRBC log (I log)",9.494991,6.22338114358586e-05
"Asexual iRBC log (I log)",9.494991,1.70416000252215
"Asexual iRBC log (I log)",9.494991,5.1199208356681e-43
"Asexual iRBC log (I log)",9.494991,0.0043920432258582
"Asexual iRBC log (I log)",9.494991,0.00575926285246887
"Asexual iRBC log (I log)",9.494991,0.00439204325192062
"Asexual iRBC log (I log)",9.494991,1.32758733027129e-21
"Asexual iRBC log (I log)",9.494991,0.00439204305944469
"Asexual iRBC log (I log)",9.494991,0.00439204306876977
"Asexual iRBC log (I log)",9.494991,1.44031095968717
"Asexual iRBC log (I log)",9.494991,0.00439204313466032
"Asexual iRBC log (I log)",9.494991,1.39822947065653e-21
"Asexual iRBC log (I log)",9.494991,0.00439204314670185
"Asexual iRBC log (I log)",9.494991,0.00439204303124273
"Asexual iRBC log (I log)",9.494991,0.00439204309406849
"Asexual iRBC log (I log)",9.494991,0.00439204323972621
"Asexual iRBC log (I log)",9.494991,0.00439204310012985
"Asexual iRBC log (I log)",9.494991,0.00439204311036012
"Asexual iRBC log (I log)",9.494991,0.213320666423277
"Asexual iRBC log (I log)",9.494991,1.41849706555544
"Asexual iRBC log (I log)",9.494991,1.43217653439682
"Asexual iRBC log (I log)",9.494991,1.44617154509243e-21
"Asexual iRBC log (I log)",9.494991,0.00439204409632344
"Asexual iRBC log (I log)",9.494991,0.00439204325244841
"Asexual iRBC log (I log)",9.494991,1.07238304447148e-25
"Asexual iRBC log (I log)",9.494991,0.0043920430988768
"Asexual iRBC log (I log)",9.494991,1.74406399244675
"Asexual iRBC log (I log)",9.494991,2.18795744703601e-35
"Asexual iRBC log (I log)",9.494991,0.359065523801467
"Asexual iRBC log (I log)",9.494991,1.68153393439143
"Asexual iRBC log (I log)",9.494991,0.00439204308538225
"Asexual iRBC log (I log)",9.494991,0.00439204328153971
"Asexual iRBC log (I log)",9.494991,1.44429860221212e-21
"Asexual iRBC log (I log)",9.494991,2.33811235049179e-22
"Asexual iRBC log (I log)",9.494991,0.00439204322563277
"Asexual iRBC log (I log)",9.494991,1.66860067327159
"Asexual iRBC log (I log)",9.494991,0.00439204302893676
"Asexual iRBC log (I log)",9.494991,1.35138029903956
"Asexual iRBC log (I log)",9.494991,1.42607547001455e-21
"Asexual iRBC log (I log)",9.494991,0.00439204318644146
"Asexual iRBC log (I log)",9.494991,0.00439204325305513
"Asexual iRBC log (I log)",9.494991,0.00439204311549903
"Asexual iRBC log (I log)",9.494991,1.05219040265306e-21
"Asexual iRBC log (I log)",9.494991,1.31968489355346
"Asexual iRBC log (I log)",9.494991,0.00439204326203824
"Asexual iRBC log (I log)",9.494991,1.35952248141982e-22
"Asexual iRBC log (I log)",9.494991,2.3908840914698e-29
"Asexual iRBC log (I log)",9.494991,9.55391726196027e-22
"Asexual iRBC log (I log)",9.494991,0.0043920432127078
"Asexual iRBC log (I log)",9.494991,0.0043920432104671
"Asexual iRBC log (I log)",9.494991,0.0573202455682789
"Asexual iRBC log (I log)",9.494991,0.00439204299122195
"Asexual iRBC log (I log)",9.494991,0.00439204320804735
"Asexual iRBC log (I log)",9.494991,1.93953927620421e-23
"Asexual iRBC log (I log)",9.494991,0.00439204311394235
"Asexual iRBC log (I log)",9.494991,0.00439204300496512
"Asexual iRBC log (I log)",9.494991,0.00439204312617254
"Asexual iRBC log (I log)",9.494991,0.68793300954948
"Asexual iRBC log (I log)",9.494991,0.00439204304463659
"Asexual iRBC log (I log)",9.494991,0.00439204320311181
"Asexual iRBC log (I log)",9.494991,8.42216023580479e-73
"Asexual iRBC log (I log)",9.494991,1.23340753368385e-21
"Asexual iRBC log (I log)",9.494991,5.48644784291335e-29
"Asexual iRBC log (I log)",9.494991,0.125120215571722
"Asexual iRBC log (I log)",9.494991,8.36373953369818e-22
"Asexual iRBC log (I log)",9.494991,0.00439204318879022
"Asexual iRBC log (I log)",9.494991,0.00439204320963773
"Asexual iRBC log (I log)",9.494991,0.00439204319772539
"Asexual iRBC log (I log)",9.494991,0.00439204319193288
"Asexual iRBC log (I log)",9.494991,5.15557806871947e-29
"Asexual iRBC log (I log)",9.494991,0.891546711770846
"Asexual iRBC log (I log)",9.494991,0.00439204319076407
"Asexual iRBC log (I log)",9.494991,0.00439204322179448
"Asexual iRBC log (I log)",9.494991,0.00320706722711452
"Asexual iRBC log (I log)",9.494991,2.10814007434135e-26
"Asexual iRBC log (I log)",9.494991,0.00439204320517341
"Asexual iRBC log (I log)",9.494991,0.00439204321185532
"Asexual iRBC log (I log)",9.494991,0.00441981650576747
"Asexual iRBC log (I log)",9.494991,0.00439204319364998
"Asexual iRBC log (I log)",9.494991,1.61582479026864
"Asexual iRBC log (I log)",9.494991,0.00439204301750568
"Asexual iRBC log (I log)",9.494991,1.11190030296621e-22
"Asexual iRBC log (I log)",9.494991,0.00439204322143042
"Asexual iRBC log (I log)",9.494991,0.00439204295428214
"Asexual iRBC log (I log)",9.494991,1.79052757878801
"Asexual iRBC log (I log)",9.494991,3.56812444359829e-22
"Asexual iRBC log (I log)",9.494991,0.00439204326185229
"Asexual iRBC log (I log)",9.494991,1.69108892456436
"Asexual iRBC log (I log)",9.494991,1.43971361589586e-21
"Asexual iRBC log (I log)",9.494991,1.73056943584754
"Asexual iRBC log (I log)",9.494991,1.36521071215117e-21
"Asexual iRBC log (I log)",9.494991,2.95226845107966e-24
"Asexual iRBC log (I log)",9.494991,0.00439204320408575
"Asexual iRBC log (I log)",9.494991,1.79213733957784
"Asexual iRBC log (I log)",9.494991,0.0043920431165574
"Asexual iRBC log (I log)",9.494991,1.54896065037448
"Asexual iRBC log (I log)",9.494991,1.67944176415763
"Asexual iRBC log (I log)",9.494991,0.00439204305685276
"Asexual iRBC log (I log)",9.494991,0.00439204323748451
"Asexual iRBC log (I log)",9.494991,1.70227102370155
"Asexual iRBC log (I log)",9.494991,1.53376469960352
"Asexual iRBC log (I log)",9.494991,0.00439204320853067
"Asexual iRBC log (I log)",9.494991,0.00439204318796241
"Asexual iRBC log (I log)",9.494991,0.75770014307552
"Asexual iRBC log (I log)",9.494991,1.39538354969823e-21
"Asexual iRBC log (I log)",9.494991,0.00439204322391166
"Asexual iRBC log (I log)",9.494991,0.00439204315966326
"Asexual iRBC log (I log)",9.494991,0.00439204310576243
"Asexual iRBC log (I log)",9.494991,0.00439204289398912
"Asexual iRBC log (I log)",9.494991,0.707383891689067
"Asexual iRBC log (I log)",9.494991,1.6818320074992
"Asexual iRBC log (I log)",9.494991,0.00439204324033693
"Asexual iRBC log (I log)",9.494991,1.73290513706831
"Asexual iRBC log (I log)",9.494991,7.47235974472267e-22
"Asexual iRBC log (I log)",9.494991,0.740448351763727
"Asexual iRBC log (I log)",9.494991,0.00439204298003707
"Asexual iRBC log (I log)",9.494991,1.53974208016474
"Asexual iRBC log (I log)",9.494991,1.80103396873818
"Asexual iRBC log (I log)",9.494991,0.00439204323813999
"Asexual iRBC log (I log)",9.494991,0.00439204323679957
"Asexual iRBC log (I log)",9.494991,0.00439204321608423
"Asexual iRBC log (I log)",9.494991,4.71378979354865e-32
"Asexual iRBC log (I log)",9.494991,1.33711637014038e-22
"Asexual iRBC log (I log)",9.494991,1.71567756220856
"Asexual iRBC log (I log)",9.494991,1.73602397628544
"Asexual iRBC log (I log)",9.494991,0.00439204311376223
"Asexual iRBC log (I log)",9.494991,0.960397411400863
"Asexual iRBC log (I log)",9.494991,3.81242815777762e-95
"Asexual iRBC log (I log)",9.494991,3.78544567681327e-20
"Asexual iRBC log (I log)",9.494991,1.68137427683258
"Asexual iRBC log (I log)",9.494991,4.02401584444585e-22
"Asexual iRBC log (I log)",9.494991,0.00439204323715666
"Asexual iRBC log (I log)",9.494991,0.00439204323421505
"Asexual iRBC log (I log)",9.494991,1.4459536091798e-21
"Asexual iRBC log (I log)",9.494991,0.0221241553001859
"Asexual iRBC log (I log)",9.494991,0.00439204302396754
"Asexual iRBC log (I log)",9.494991,0.00439204326818763
"Asexual iRBC log (I log)",9.494991,1.70265316574903
"Asexual iRBC log (I log)",9.494991,0.00439204315324777
"Asexual iRBC log (I log)",9.494991,1.84538927651052
"Asexual iRBC log (I log)",9.494991,0.004392043168136
"Asexual iRBC log (I log)",9.494991,1.74700362552755
"Asexual iRBC log (I log)",9.494991,1.3931532058783e-21
"Asexual iRBC log (I log)",9.494991,1.11323435967669
"Asexual iRBC log (I log)",9.494991,7.75079068477606e-22
"Asexual iRBC log (I log)",9.494991,1.45033434364336
"Asexual iRBC log (I log)",9.494991,0.00439204326568515
"Asexual iRBC log (I log)",9.494991,1.0749987622582e-21
"Asexual iRBC log (I log)",9.494991,0.004392043156563
"Asexual iRBC log (I log)",9.494991,1.45545211367199e-21
"Asexual iRBC log (I log)",9.494991,1.43855742893183e-21
"Asexual iRBC log (I log)",9.494991,4.95686710105726e-29
"Asexual iRBC log (I log)",9.494991,0.00439204308236183
"Asexual iRBC log (I log)",9.494991,0.00439204322719405
"Asexual iRBC log (I log)",9.494991,0.00439204299879214
"Asexual iRBC log (I log)",9.494991,0.00439204312277253
"Asexual iRBC log (I log)",9.494991,0.00439204305680669
"Asexual iRBC log (I log)",9.494991,0.00437559135476803
"Asexual iRBC log (I log)",9.494991,0.00741641968018429
"Asexual iRBC log (I log)",9.494991,1.55960520955916
"Asexual iRBC log (I log)",9.494991,0.00439204309042338
"Asexual iRBC log (I log)",9.494991,3.0563133669749e-32
"Asexual iRBC log (I log)",9.494991,2.03296743850739e-30
"Asexual iRBC log (I log)",9.494991,0.00439536101998976
"Asexual iRBC log (I log)",9.494991,0.00439204321023576
"Asexual iRBC log (I log)",9.494991,1.5948705928575
"Asexual iRBC log (I log)",9.494991,0.00439204321251596
"Asexual iRBC log (I log)",9.494991,0.00439204308199198
"Asexual iRBC log (I log)",9.494991,1.36562459958011e-21
"Asexual iRBC log (I log)",9.494991,0.790642734850604
"Asexual iRBC log (I log)",9.494991,8.39610591316793e-35
"Asexual iRBC log (I log)",9.494991,0.0043920428751885
"Asexual iRBC log (I log)",9.494991,0.0043920429800493
"Asexual iRBC log (I log)",9.494991,1.66109983870659
"Asexual iRBC log (I log)",9.494991,0.00439204323121218
"Asexual iRBC log (I log)",9.494991,0.00439204312281472
"Asexual iRBC log (I log)",9.494991,0.921090154755256
"Asexual iRBC log (I log)",9.494991,0.00439204304388438
"Asexual iRBC log (I log)",9.494991,1.56959741480128
"Asexual iRBC log (I log)",9.494991,0.00439204318782702
"Asexual iRBC log (I log)",9.494991,1.53057140436367
"Asexual iRBC log (I log)",9.494991,1.33679613453983e-21
"Asexual iRBC log (I log)",9.494991,0.00439204325846765
"Asexual iRBC log (I log)",9.494991,0.00439204288264772
"Asexual iRBC log (I log)",9.494991,6.80055708678259e-22
"Asexual iRBC log (I log)",9.494991,0.0043920430989657
"Asexual iRBC log (I log)",9.494991,1.4188370570423e-21
"Asexual iRBC log (I log)",9.494991,0.00439204321480498
"Asexual iRBC log (I log)",9.494991,0.0766419199976614
"Asexual iRBC log (I log)",9.494991,0.00439204325827096
"Asexual iRBC log (I log)",9.494991,1.22971549410396
"Asexual iRBC log (I log)",9.494991,0.00439204295111239
"Asexual iRBC log (I log)",9.494991,0.00439204309809103
"Asexual iRBC log (I log)",9.494991,0.00439204323260043
"Asexual iRBC log (I log)",9.494991,0.00439204309699509
"Asexual iRBC log (I log)",9.494991,4.1086338377739e-33
"Asexual iRBC log (I log)",9.494991,0.00441760295229532
"Asexual iRBC log (I log)",9.494991,0.00439204272697916
"Asexual iRBC log (I log)",9.494991,0.00439204320894576
"Asexual iRBC log (I log)",9.494991,0.00439204288875232
"Asexual iRBC log (I log)",9.494991,8.28903717947474e-37
"Asexual iRBC log (I log)",9.494991,6.90814747003898e-39
"Asexual iRBC log (I log)",9.494991,0.00439204326594968
"Asexual iRBC log (I log)",9.494991,1.09491655771414e-21
"Asexual iRBC log (I log)",9.494991,2.39007046218812
"Asexual iRBC (I)",8.49777,0.00621321040619589
"Asexual iRBC (I)",8.49777,2.41481943529904e-08
"Asexual iRBC (I)",8.49777,0.00440027071832766
"Asexual iRBC (I)",8.49777,2.28104881158923
"Asexual iRBC (I)",8.49777,5.68496316747404
"Asexual iRBC (I)",8.49777,5.3783880017743e-61
"Asexual iRBC (I)",8.49777,0.016812363941366
"Asexual iRBC (I)",8.49777,0.00445406245747411
"Asexual iRBC (I)",8.49777,0.00439644928803277
"Asexual iRBC (I)",8.49777,0.019587215744795
"Asexual iRBC (I)",8.49777,0.00487823322117738
"Asexual iRBC (I)",8.49777,6.96892343935925
"Asexual iRBC (I)",8.49777,2.80038159135569
"Asexual iRBC (I)",8.49777,9.39919002669579e-28
"Asexual iRBC (I)",8.49777,0.00439914270812862
"Asexual iRBC (I)",8.49777,0.00502992780479927
"Asexual iRBC (I)",8.49777,4.06404674673013e-06
"Asexual iRBC (I)",8.49777,4.84673790443911
"Asexual iRBC (I)",8.49777,0.0264934652468449
"Asexual iRBC (I)",8.49777,0.00510683838872671
"Asexual iRBC (I)",8.49777,5.24305026763622
"Asexual iRBC (I)",8.49777,4.8171208989832
"Asexual iRBC (I)",8.49777,0.751554870093423
"Asexual iRBC (I)",8.49777,0.000475292631005842
"Asexual iRBC (I)",8.49777,5.36481260742945
"Asexual iRBC (I)",8.49777,0.00454535970209045
"Asexual iRBC (I)",8.49777,0.00475784467973975
"Asexual iRBC (I)",8.49777,1.80132791691491e-08
"Asexual iRBC (I)",8.49777,0.00448096986650064
"Asexual iRBC (I)",8.49777,0.00439697941331359
"Asexual iRBC (I)",8.49777,9.60975144884062e-17
"Asexual iRBC (I)",8.49777,3.65568273442996
"Asexual iRBC (I)",8.49777,0.00515884234936567
"Asexual iRBC (I)",8.49777,1.92734922224151
"Asexual iRBC (I)",8.49777,0.00914083942728077
"Asexual iRBC (I)",8.49777,7.45454230447123
"Asexual iRBC (I)",8.49777,6.58631660314174e-52
"Asexual iRBC (I)",8.49777,0.00711826694380063
"Asexual iRBC (I)",8.49777,0.274229042414724
"Asexual iRBC (I)",8.49777,0.00440178462655053
"Asexual iRBC (I)",8.49777,0.00439545276788227
"Asexual iRBC (I)",8.49777,0.0271049872049566
"Asexual iRBC (I)",8.49777,6.69719569179704
"Asexual iRBC (I)",8.49777,4.1857744418444
"Asexual iRBC (I)",8.49777,7.82783267992918e-05
"Asexual iRBC (I)",8.49777,1.0510710888672
"Asexual iRBC (I)",8.49777,6.73614726070066
"Asexual iRBC (I)",8.49777,0.00450162251257971
"Asexual iRBC (I)",8.49777,0.00457178841676843
"Asexual iRBC (I)",8.49777,4.54149820323839
"Asexual iRBC (I)",8.49777,0.00467006047724106
"Asexual iRBC (I)",8.49777,5.35496193357025
"Asexual iRBC (I)",8.49777,1.20002882459139e-60
"Asexual iRBC (I)",8.49777,6.33593568063736
"Asexual iRBC (I)",8.49777,5.56536434898464
"Asexual iRBC (I)",8.49777,0.00770397315738702
"Asexual iRBC (I)",8.49777,0.0117640116539272
"Asexual iRBC (I)",8.49777,6.28290628530737
"Asexual iRBC (I)",8.49777,0.000777638546968312
"Asexual iRBC (I)",8.49777,1.99204631479704
"Asexual iRBC (I)",8.49777,0.00561237180250927
"Asexual iRBC (I)",8.49777,6.81679407931946e-08
"Asexual iRBC (I)",8.49777,3.83913363474712
"Asexual iRBC (I)",8.49777,1.87807222925213
"Asexual iRBC (I)",8.49777,0.0043987976631599
"Asexual iRBC (I)",8.49777,1.17838974516182
"Asexual iRBC (I)",8.49777,0.00439536604640463
"Asexual iRBC (I)",8.49777,1.52041186667217
"Asexual iRBC (I)",8.49777,0.0126435068502519
"Asexual iRBC (I)",8.49777,3.73657168846566
"Asexual iRBC (I)",8.49777,4.29512808902251e-13
"Asexual iRBC (I)",8.49777,0.00813608174318841
"Asexual iRBC (I)",8.49777,0.0495155041467779
"Asexual iRBC (I)",8.49777,0.00492882519396222
"Asexual iRBC (I)",8.49777,0.00443294410717491
"Asexual iRBC (I)",8.49777,0.631915774691392
"Asexual iRBC (I)",8.49777,0.0119608060157991
"Asexual iRBC (I)",8.49777,0.0606718328248346
"Asexual iRBC (I)",8.49777,0.00456976034935178
"Asexual iRBC (I)",8.49777,0.00457908671031314
"Asexual iRBC (I)",8.49777,0.00687860859898568
"Asexual iRBC (I)",8.49777,0.0044178243854635
"Asexual iRBC (I)",8.49777,0.0862646831503483
"Asexual iRBC (I)",8.49777,3.03223985813995
"Asexual iRBC (I)",8.49777,3.39451372120524
"Asexual iRBC (I)",8.49777,1.5931477925939
"Asexual iRBC (I)",8.49777,7.0710292455856
"Asexual iRBC (I)",8.49777,0.00440334624112629
"Asexual iRBC (I)",8.49777,0.00473668041450457
"Asexual iRBC (I)",8.49777,2.00288946277821e-08
"Asexual iRBC (I)",8.49777,3.24332990805716e-05
"Asexual iRBC (I)",8.49777,1.48253307228295e-08
"Asexual iRBC (I)",8.49777,2.31809979519485
"Asexual iRBC (I)",8.49777,5.23929090057169
"Asexual iRBC (I)",8.49777,2.0535591981071
"Asexual iRBC (I)",8.49777,2.05223511989832e-32
"Asexual iRBC (I)",8.49777,5.44451230111479
"Asexual iRBC (I)",8.49777,0.00444483568512232
"Asexual iRBC (I)",8.49777,3.57017364987676
"Asexual iRBC (I)",8.49777,0.00439480497263519
"Asexual iRBC (I)",8.49777,3.70780920834555
"Asexual iRBC (I)",8.49777,7.73752874810441
"Asexual iRBC (I)",8.49777,2.61037388437444
"Asexual iRBC (I)",8.49777,0.00439644743250271
"Asexual iRBC (I)",8.49777,0.0045064527993765
"Asexual iRBC (I)",8.49777,0.620317642075005
"Asexual iRBC (I)",8.49777,7.83699299922577
"Asexual iRBC (I)",8.49777,0.00631666211719773
"Asexual iRBC (I)",8.49777,7.53013071513663
"Asexual iRBC (I)",8.49777,4.22527961308867
"Asexual iRBC (I)",8.49777,3.42738975264952e-39
"Asexual iRBC (I)",8.49777,0.0043974008061007
"Asexual iRBC (I)",8.49777,2.46196619169145e-24
"Asexual iRBC (I)",8.49777,0.87170540714747
"Asexual iRBC (I)",8.49777,1.10828148495564e-07
"Asexual iRBC (I)",8.49777,6.64286126538117e-07
"Asexual iRBC (I)",8.49777,0.00444151880353658
"Asexual iRBC (I)",8.49777,6.13489388105956
"Asexual iRBC (I)",8.49777,3.42699379151106
"Asexual iRBC (I)",8.49777,0.0047266686248944
"Asexual iRBC (I)",8.49777,0.349404985399309
"Asexual iRBC (I)",8.49777,0.00483181785774765
"Asexual iRBC (I)",8.49777,0.00441372218148837
"Asexual iRBC (I)",8.49777,0.00439550699847379
"Asexual iRBC (I)",8.49777,4.01400923098313
"Asexual iRBC (I)",8.49777,2.75342166457376
"Asexual iRBC (I)",8.49777,1.98656876785563
"Asexual iRBC (I)",8.49777,1.96206435528094e-57
"Asexual iRBC (I)",8.49777,0.00441362537916606
"Asexual iRBC (I)",8.49777,3.17374089347068
"Asexual iRBC (I)",8.49777,2.27159858411567e-61
"Asexual iRBC (I)",8.49777,0.386202271347823
"Asexual iRBC (I)",8.49777,0.0584575191014104
"Asexual iRBC (I)",8.49777,0.00732666669950967
"Asexual iRBC (I)",8.49777,0.004405479790676
"Asexual iRBC (I)",8.49777,2.3810584451948
"Asexual iRBC (I)",8.49777,1.29940226191352e-05
"Asexual iRBC (I)",8.49777,4.0005675984691
"Asexual iRBC (I)",8.49777,0.00505843937271047
"Asexual iRBC (I)",8.49777,0.00439816468595868
"Asexual iRBC (I)",8.49777,0.00519171920738653
"Asexual iRBC (I)",8.49777,0.009012280559256
"Asexual iRBC (I)",8.49777,0.00444314282475
"Asexual iRBC (I)",8.49777,1.73537750082172e-11
"Asexual iRBC (I)",8.49777,5.65302701922911
"Asexual iRBC (I)",8.49777,1.39640692220246
"Asexual iRBC (I)",8.49777,1.78621705328462e-11
"Asexual iRBC (I)",8.49777,0.00440427825138634
"Asexual iRBC (I)",8.49777,0.00442193013284409
"Asexual iRBC (I)",8.49777,0.0190576947377106
"Asexual iRBC (I)",8.49777,0.00441208939281543
"Asexual iRBC (I)",8.49777,0.00442022188903632
"Asexual iRBC (I)",8.49777,3.63977470836599
"Asexual iRBC (I)",8.49777,0.00638013237728621
"Asexual iRBC (I)",8.49777,0.00568001473813226
"Asexual iRBC (I)",8.49777,1.96283230026621
"Asexual iRBC (I)",8.49777,1.19536494234064e-22
"Asexual iRBC (I)",8.49777,0.00445224820814799
"Asexual iRBC (I)",8.49777,7.85881279785072e-19
"Asexual iRBC (I)",8.49777,5.01031369861215
"Asexual iRBC (I)",8.49777,0.00440424485048802
"Asexual iRBC (I)",8.49777,0.00472183442406277
"Asexual iRBC (I)",8.49777,0.00439727145564199
"Asexual iRBC (I)",8.49777,3.83891223000201
"Asexual iRBC (I)",8.49777,2.13831468273366
"Asexual iRBC (I)",8.49777,2.0899438557466e-46
"Asexual iRBC (I)",8.49777,0.00439524959075866
"Asexual iRBC (I)",8.49777,1.51944572243107e-62
"Asexual iRBC (I)",8.49777,2.19565861833118
