"","long_label","cue_value","transmission_investment"
"1703","Asexual iRBC log",150.984928784609,6.26320096775908e-09
"1704","Asexual iRBC log",151.457052192311,6.65653216231981e-09
"1705","Asexual iRBC log",151.930651909693,7.07322697345618e-09
"1706","Asexual iRBC log",152.405732553114,7.51458922240221e-09
"1707","Asexual iRBC log",152.882298753366,7.98199048980221e-09
"1708","Asexual iRBC log",153.360355155721,8.47687335587283e-09
"1709","Asexual iRBC log",153.839906419978,9.000754780653e-09
"1710","Asexual iRBC log",154.320957220506,9.55522962966947e-09
"1711","Asexual iRBC log",154.80351224629,1.01419743505101e-08
"1712","Asexual iRBC log",155.287576200978,1.07627508059717e-08
"1713","Asexual iRBC log",155.773153802927,1.14194102696312e-08
"1714","Asexual iRBC log",156.260249785247,1.21138975898613e-08
"1715","Asexual iRBC log",156.748868895848,1.28482555285048e-08
"1716","Asexual iRBC log",157.239015897486,1.36246292806044e-08
"1717","Asexual iRBC log",157.730695567813,1.44452711817869e-08
"1718","Asexual iRBC log",158.223912699417,1.5312545610085e-08
"1719","Asexual iRBC log",158.718672099874,1.62289340891986e-08
"1720","Asexual iRBC log",159.214978591792,1.71970406003852e-08
"1721","Asexual iRBC log",159.71283701286,1.82195971103979e-08
"1722","Asexual iRBC log",160.212252215895,1.92994693230828e-08
"1723","Asexual iRBC log",160.713229068886,2.04396626624882e-08
"1724","Asexual iRBC log",161.215772455047,2.16433284955487e-08
"1725","Asexual iRBC log",161.71988727286,2.29137706026222e-08
"1726","Asexual iRBC log",162.225578436123,2.42544519044278e-08
"1727","Asexual iRBC log",162.732850874002,2.56690014541215e-08
"1728","Asexual iRBC log",163.241709531075,2.71612217035191e-08
"1729","Asexual iRBC log",163.752159367381,2.87350960527064e-08
"1730","Asexual iRBC log",164.264205358469,3.03947966925326e-08
"1731","Asexual iRBC log",164.777852495448,3.21446927497239e-08
"1732","Asexual iRBC log",165.293105785032,3.39893587446189e-08
"1733","Asexual iRBC log",165.809970249591,3.5933583371801e-08
"1734","Asexual iRBC log",166.328450927201,3.79823786141348e-08
"1735","Asexual iRBC log",166.84855287169,4.01409892010185e-08
"1736","Asexual iRBC log",167.370281152691,4.24149024219121e-08
"1737","Asexual iRBC log",167.893640855687,4.48098583064985e-08
"1738","Asexual iRBC log",168.418637082067,4.7331860183106e-08
"1739","Asexual iRBC log",168.945274949169,4.99871856272806e-08
"1740","Asexual iRBC log",169.473559590332,5.27823978127667e-08
"1741","Asexual iRBC log",170.003496154949,5.57243572773245e-08
"1742","Asexual iRBC log",170.535089808513,5.88202341162395e-08
"1743","Asexual iRBC log",171.068345732672,6.20775206165714e-08
"1744","Asexual iRBC log",171.603269125273,6.55040443455786e-08
"1745","Asexual iRBC log",172.139865200419,6.91079817069861e-08
"1746","Asexual iRBC log",172.678139188518,7.28978719791529e-08
"1747","Asexual iRBC log",173.21809633633,7.68826318494343e-08
"1748","Asexual iRBC log",173.759741907025,8.10715704594239e-08
"1749","Asexual iRBC log",174.303081180228,8.54744049760069e-08
"1750","Asexual iRBC log",174.848119452074,9.01012767035574e-08
"1751","Asexual iRBC log",175.39486203526,9.49627677528719e-08
"1752","Asexual iRBC log",175.943314259095,1.00069918282803e-07
"1753","Asexual iRBC log",176.49348146955,1.05434244330871e-07
"1754","Asexual iRBC log",177.045369029317,1.11067756249477e-07
"1755","Asexual iRBC log",177.598982317853,1.16982977764673e-07
"1756","Asexual iRBC log",178.154326731439,1.23192965674753e-07
"1757","Asexual iRBC log",178.711407683228,1.29711330206368e-07
"1758","Asexual iRBC log",179.270230603301,1.36552256046064e-07
"1759","Asexual iRBC log",179.830800938719,1.4373052406562e-07
"1760","Asexual iRBC log",180.393124153574,1.51261533759837e-07
"1761","Asexual iRBC log",180.957205729045,1.59161326415824e-07
"1762","Asexual iRBC log",181.523051163451,1.67446609033069e-07
"1763","Asexual iRBC log",182.090665972303,1.76134779014134e-07
"1764","Asexual iRBC log",182.660055688359,1.85243949645941e-07
"1765","Asexual iRBC log",183.231225861679,1.94792976392107e-07
"1766","Asexual iRBC log",183.804182059674,2.04801484017119e-07
"1767","Asexual iRBC log",184.378929867169,2.15289894563426e-07
"1768","Asexual iRBC log",184.95547488645,2.26279456202988e-07
"1769","Asexual iRBC log",185.53382273732,2.37792272985039e-07
"1770","Asexual iRBC log",186.113979057158,2.4985133550231e-07
"1771","Asexual iRBC log",186.695949500967,2.62480552498195e-07
"1772","Asexual iRBC log",187.279739741436,2.75704783437729e-07
"1773","Asexual iRBC log",187.865355468992,2.89549872065696e-07
"1774","Asexual iRBC log",188.452802391854,3.04042680975298e-07
"1775","Asexual iRBC log",189.042086236091,3.19211127211443e-07
"1776","Asexual iRBC log",189.633212745678,3.3508421893277e-07
"1777","Asexual iRBC log",190.226187682551,3.51692093157175e-07
"1778","Asexual iRBC log",190.821016826663,3.69066054615633e-07
"1779","Asexual iRBC log",191.41770597604,3.87238615739579e-07
"1780","Asexual iRBC log",192.016260946839,4.06243537807673e-07
"1781","Asexual iRBC log",192.616687573403,4.26115873277533e-07
"1782","Asexual iRBC log",193.218991708321,4.46892009328995e-07
"1783","Asexual iRBC log",193.823179222481,4.68609712645219e-07
"1784","Asexual iRBC log",194.429256005128,4.91308175458764e-07
"1785","Asexual iRBC log",195.037227963925,5.15028062889648e-07
"1786","Asexual iRBC log",195.647101025006,5.39811561602928e-07
"1787","Asexual iRBC log",196.258881133036,5.65702429813618e-07
"1788","Asexual iRBC log",196.87257425127,5.92746048667095e-07
"1789","Asexual iRBC log",197.488186361608,6.20989475023185e-07
"1790","Asexual iRBC log",198.105723464658,6.50481495672749e-07
"1791","Asexual iRBC log",198.725191579788,6.81272683015622e-07
"1792","Asexual iRBC log",199.346596745191,7.13415452229207e-07
"1793","Asexual iRBC log",199.96994501794,7.46964119956808e-07
"1794","Asexual iRBC log",200.595242474048,7.81974964545921e-07
"1795","Asexual iRBC log",201.222495208528,8.18506287866004e-07
"1796","Asexual iRBC log",201.851709335453,8.56618478736062e-07
"1797","Asexual iRBC log",202.482890988012,8.96374077992406e-07
"1798","Asexual iRBC log",203.116046318574,9.37837845227175e-07
"1799","Asexual iRBC log",203.751181498745,9.81076827228423e-07
"1800","Asexual iRBC log",204.38830271943,1.02616042815277e-06
"1801","Asexual iRBC log",205.027416190893,1.07316048146171e-06
"1802","Asexual iRBC log",205.668528142817,1.12215132365317e-06
"1803","Asexual iRBC log",206.311644824365,1.17320986981939e-06
"1804","Asexual iRBC log",206.95677250424,1.22641569106316e-06
"1805","Asexual iRBC log",207.603917470748,1.28185109380406e-06
"1806","Asexual iRBC log",208.253086031858,1.33960120100643e-06
"1807","Asexual iRBC log",208.904284515264,1.39975403536127e-06
"1808","Asexual iRBC log",209.557519268446,1.46240060445431e-06
"1809","Asexual iRBC log",210.212796658731,1.52763498795191e-06
"1810","Asexual iRBC log",210.87012307336,1.59555442683753e-06
"1811","Asexual iRBC log",211.529504919542,1.66625941473079e-06
"1812","Asexual iRBC log",212.190948624526,1.73985379132167e-06
"1813","Asexual iRBC log",212.854460635654,1.81644483795182e-06
"1814","Asexual iRBC log",213.520047420433,1.89614337537567e-06
"1815","Asexual iRBC log",214.187715466589,1.9790638637336e-06
"1816","Asexual iRBC log",214.857471282138,2.06532450476926e-06
"1817","Asexual iRBC log",215.529321395447,2.15504734632362e-06
"1818","Asexual iRBC log",216.203272355293,2.2483583891375e-06
"1819","Asexual iRBC log",216.879330730935,2.3453876959954e-06
"1820","Asexual iRBC log",217.557503112172,2.44626950324158e-06
"1821","Asexual iRBC log",218.237796109407,2.55114233470118e-06
"1822","Asexual iRBC log",218.920216353717,2.66014911803809e-06
"1823","Asexual iRBC log",219.604770496913,2.77343730358016e-06
"1824","Asexual iRBC log",220.291465211605,2.89115898564455e-06
"1825","Asexual iRBC log",220.980307191267,3.01347102639316e-06
"1826","Asexual iRBC log",221.671303150306,3.14053518225026e-06
"1827","Asexual iRBC log",222.364459824124,3.27251823291218e-06
"1828","Asexual iRBC log",223.059783969182,3.40959211297934e-06
"1829","Asexual iRBC log",223.75728236307,3.55193404624301e-06
"1830","Asexual iRBC log",224.456961804572,3.6997266826529e-06
"1831","Asexual iRBC log",225.15882911373,3.85315823799891e-06
"1832","Asexual iRBC log",225.862891131912,4.01242263633399e-06
"1833","Asexual iRBC log",226.56915472188,4.17771965516774e-06
"1834","Asexual iRBC log",227.277626767854,4.34925507345908e-06
"1835","Asexual iRBC log",227.988314175582,4.52724082243593e-06
"1836","Asexual iRBC log",228.701223872404,4.7118951392704e-06
"1837","Asexual iRBC log",229.416362807325,4.90344272363433e-06
"1838","Asexual iRBC log",230.133737951075,5.1021148971652e-06
"1839","Asexual iRBC log",230.853356296185,5.30814976586558e-06
"1840","Asexual iRBC log",231.575224857049,5.52179238546296e-06
"1841","Asexual iRBC log",232.299350669994,5.74329492975532e-06
"1842","Asexual iRBC log",233.025740793352,5.97291686196685e-06
"1843","Asexual iRBC log",233.754402307525,6.21092510913638e-06
"1844","Asexual iRBC log",234.485342315054,6.45759423956339e-06
"1845","Asexual iRBC log",235.218567940691,6.71320664333373e-06
"1846","Asexual iRBC log",235.954086331465,6.97805271594675e-06
"1847","Asexual iRBC log",236.691904656754,7.25243104506381e-06
"1848","Asexual iRBC log",237.432030108356,7.53664860040184e-06
"1849","Asexual iRBC log",238.174469900556,7.83102092678784e-06
"1850","Asexual iRBC log",238.919231270198,8.13587234039677e-06
"1851","Asexual iRBC log",239.666321476755,8.45153612818682e-06
"1852","Asexual iRBC log",240.4157478024,8.77835475055402e-06
"1853","Asexual iRBC log",241.167517552078,9.11668004722028e-06
"1854","Asexual iRBC log",241.921638053575,9.46687344636726e-06
"1855","Asexual iRBC log",242.678116657591,9.82930617703791e-06
"1856","Asexual iRBC log",243.436960737813,1.02043594848133e-05
"1857","Asexual iRBC log",244.198177690982,1.05924248507782e-05
"1858","Asexual iRBC log",244.961774936972,1.09939042137913e-05
"1859","Asexual iRBC log",245.727759918856,1.14092101960661e-05
"1860","Asexual iRBC log",246.496140102981,1.18387663320735e-05
"1861","Asexual iRBC log",247.266922979043,1.22830073007759e-05
"1862","Asexual iRBC log",248.040116060157,1.27423791612003e-05
"1863","Asexual iRBC log",248.815726882929,1.32173395913553e-05
"1864","Asexual iRBC log",249.593763007536,1.37083581304975e-05
"1865","Asexual iRBC log",250.374232017792,1.42159164247533e-05
"1866","Asexual iRBC log",251.157141521227,1.47405084760981e-05
"1867","Asexual iRBC log",251.942499149157,1.5282640894693e-05
"1868","Asexual iRBC log",252.730312556764,1.58428331545815e-05
"1869","Asexual iRBC log",253.520589423165,1.64216178527464e-05
"1870","Asexual iRBC log",254.31333745149,1.70195409715213e-05
"1871","Asexual iRBC log",255.108564368958,1.76371621443567e-05
"1872","Asexual iRBC log",255.906277926948,1.82750549249343e-05
"1873","Asexual iRBC log",256.706485901079,1.89338070596262e-05
"1874","Asexual iRBC log",257.509196091283,1.96140207632868e-05
"1875","Asexual iRBC log",258.314416321882,2.03163129983722e-05
"1876","Asexual iRBC log",259.122154441667,2.104131575738e-05
"1877","Asexual iRBC log",259.932418323967,2.17896763485885e-05
"1878","Asexual iRBC log",260.745215866735,2.25620576850936e-05
"1879","Asexual iRBC log",261.560554992618,2.3359138577119e-05
"1880","Asexual iRBC log",262.378443649039,2.41816140275938e-05
"1881","Asexual iRBC log",263.198889808269,2.50301955309687e-05
"1882","Asexual iRBC log",264.02190146751,2.59056113752605e-05
"1883","Asexual iRBC log",264.847486648971,2.68086069473063e-05
"1884","Asexual iRBC log",265.675653399947,2.7739945041192e-05
"1885","Asexual iRBC log",266.506409792894,2.87004061698467e-05
"1886","Asexual iRBC log",267.339763925511,2.96907888797702e-05
"1887","Asexual iRBC log",268.175723920821,3.07119100688692e-05
"1888","Asexual iRBC log",269.014297927243,3.17646053073685e-05
"1889","Asexual iRBC log",269.855494118678,3.28497291617785e-05
"1890","Asexual iRBC log",270.699320694587,3.39681555218743e-05
"1891","Asexual iRBC log",271.54578588007,3.5120777930662e-05
"1892","Asexual iRBC log",272.394897925945,3.6308509917294e-05
"1893","Asexual iRBC log",273.246665108831,3.75322853329002e-05
"1894","Asexual iRBC log",274.10109573123,3.87930586892864e-05
"1895","Asexual iRBC log",274.958198121601,4.00918055004761e-05
"1896","Asexual iRBC log",275.817980634448,4.14295226270376e-05
"1897","Asexual iRBC log",276.680451650401,4.28072286231703e-05
"1898","Asexual iRBC log",277.545619576293,4.42259640864813e-05
"1899","Asexual iRBC log",278.413492845245,4.56867920104336e-05
"1900","Asexual iRBC log",279.284079916751,4.71907981393971e-05
"1901","Asexual iRBC log",280.157389276754,4.87390913262545e-05
"1902","Asexual iRBC log",281.033429437734,5.03328038925237e-05
"1903","Asexual iRBC log",281.912208938789,5.19730919909265e-05
"1904","Asexual iRBC log",282.793736345717,5.36611359703523e-05
"1905","Asexual iRBC log",283.678020251103,5.5398140743168e-05
"1906","Asexual iRBC log",284.5650692744,5.71853361548103e-05
"1907","Asexual iRBC log",285.454892062012,5.90239773555912e-05
"1908","Asexual iRBC log",286.347497287383,6.09153451746631e-05
"1909","Asexual iRBC log",287.242893651074,6.28607464960877e-05
"1910","Asexual iRBC log",288.141089880858,6.48615146369181e-05
"1911","Asexual iRBC log",289.042094731795,6.69190097272521e-05
"1912","Asexual iRBC log",289.945916986323,6.90346190921691e-05
"1913","Asexual iRBC log",290.852565454343,7.1209757635489e-05
"1914","Asexual iRBC log",291.762048973303,7.3445868225287e-05
"1915","Asexual iRBC log",292.674376408286,7.57444220810595e-05
"1916","Asexual iRBC log",293.589556652096,7.81069191625075e-05
"1917","Asexual iRBC log",294.507598625344,8.05348885598265e-05
"1918","Asexual iRBC log",295.428511276534,8.30298888854373e-05
"1919","Asexual iRBC log",296.352303582155,8.55935086670708e-05
"1920","Asexual iRBC log",297.278984546763,8.82273667421378e-05
"1921","Asexual iRBC log",298.20856320307,9.09331126532723e-05
"1922","Asexual iRBC log",299.141048612034,9.37124270449894e-05
"1923","Asexual iRBC log",300.076449862946,9.65670220613588e-05
"1924","Asexual iRBC log",301.01477607352,9.94986417445983e-05
"1925","Asexual iRBC log",301.956036389978,0.000102509062434501
"1926","Asexual iRBC log",302.900239987145,0.000105600093168616
"1927","Asexual iRBC log",303.847396068533,0.000108773576083072
"1928","Asexual iRBC log",304.797513866433,0.000112031386813946
"1929","Asexual iRBC log",305.750602642008,0.000115375434899092
"1930","Asexual iRBC log",306.706671685375,0.000118807664180342
"1931","Asexual iRBC log",307.665730315706,0.000122330053205936
"1932","Asexual iRBC log",308.627787881311,0.000125944615633131
"1933","Asexual iRBC log",309.592853759732,0.000129653400630849
"1934","Asexual iRBC log",310.560937357834,0.000133458493282281
"1935","Asexual iRBC log",311.532048111898,0.000137362014987331
"1936","Asexual iRBC log",312.50619548771,0.000141366123864784
"1937","Asexual iRBC log",313.483388980657,0.000145473015154134
"1938","Asexual iRBC log",314.463638115817,0.000149684921616887
"1939","Asexual iRBC log",315.446952448052,0.000154004113937302
"1940","Asexual iRBC log",316.433341562101,0.000158432901122417
"1941","Asexual iRBC log",317.422815072678,0.000162973630901256
"1942","Asexual iRBC log",318.415382624556,0.0001676286901231
"1943","Asexual iRBC log",319.41105389267,0.000172400505154719
"1944","Asexual iRBC log",320.40983858221,0.000177291542276435
"1945","Asexual iRBC log",321.411746428709,0.000182304308076901
"1946","Asexual iRBC log",322.416787198146,0.000187441349846476
"1947","Asexual iRBC log",323.424970687037,0.00019270525596909
"1948","Asexual iRBC log",324.436306722532,0.000198098656312468
"1949","Asexual iRBC log",325.450805162508,0.000203624222616573
"1950","Asexual iRBC log",326.468475895668,0.000209284668880184
"1951","Asexual iRBC log",327.489328841639,0.000215082751745464
"1952","Asexual iRBC log",328.513373951062,0.000221021270880389
"1953","Asexual iRBC log",329.540621205696,0.000227103069358928
"1954","Asexual iRBC log",330.571080618513,0.000233331034038833
"1955","Asexual iRBC log",331.604762233794,0.000239708095936933
"1956","Asexual iRBC log",332.641676127227,0.000246237230601784
"1957","Asexual iRBC log",333.681832406008,0.000252921458483559
"1958","Asexual iRBC log",334.725241208938,0.000259763845301077
"1959","Asexual iRBC log",335.771912706519,0.000266767502405743
"1960","Asexual iRBC log",336.821857101058,0.000273935587142434
"1961","Asexual iRBC log",337.875084626765,0.000281271303207055
"1962","Asexual iRBC log",338.931605549849,0.000288777901000687
"1963","Asexual iRBC log",339.991430168624,0.000296458677980236
"1964","Asexual iRBC log",341.054568813603,0.000304316979005386
"1965","Asexual iRBC log",342.121031847606,0.000312356196681778
"1966","Asexual iRBC log",343.190829665855,0.000320579771700265
"1967","Asexual iRBC log",344.263972696076,0.00032899119317209
"1968","Asexual iRBC log",345.340471398605,0.00033759399895992
"1969","Asexual iRBC log",346.420336266485,0.000346391776004504
"1970","Asexual iRBC log",347.50357782557,0.000355388160646967
"1971","Asexual iRBC log",348.590206634632,0.000364586838946458
"1972","Asexual iRBC log",349.680233285453,0.000373991546993095
"1973","Asexual iRBC log",350.773668402941,0.000383606071216146
"1974","Asexual iRBC log",351.870522645224,0.000393434248687144
"1975","Asexual iRBC log",352.97080670376,0.000403479967418007
"1976","Asexual iRBC log",354.074531303437,0.000413747166653806
"1977","Asexual iRBC log",355.18170720268,0.000424239837160317
"1978","Asexual iRBC log",356.292345193554,0.00043496202150602
"1979","Asexual iRBC log",357.406456101873,0.000445917814338461
"1980","Asexual iRBC log",358.524050787299,0.000457111362654935
"1981","Asexual iRBC log",359.645140143457,0.000468546866067273
"1982","Asexual iRBC log",360.769735098029,0.000480228577060663
"1983","Asexual iRBC log",361.897846612874,0.000492160801246283
"1984","Asexual iRBC log",363.029485684124,0.000504347897607804
"1985","Asexual iRBC log",364.164663342298,0.000516794278741444
"1986","Asexual iRBC log",365.303390652405,0.000529504411089556
"1987","Asexual iRBC log",366.445678714054,0.000542482815167601
"1988","Asexual iRBC log",367.591538661563,0.000555734065784423
"1989","Asexual iRBC log",368.740981664068,0.000569262792255614
"1990","Asexual iRBC log",369.894018925625,0.000583073678609938
"1991","Asexual iRBC log",371.050661685332,0.000597171463788704
"1992","Asexual iRBC log",372.210921217424,0.000611560941837826
"1993","Asexual iRBC log",373.374808831396,0.000626246962092681
"1994","Asexual iRBC log",374.542335872103,0.000641234429355426
"1995","Asexual iRBC log",375.713513719877,0.00065652830406485
"1996","Asexual iRBC log",376.888353790636,0.000672133602458495
"1997","Asexual iRBC log",378.066867535994,0.00068805539672701
"1998","Asexual iRBC log",379.249066443374,0.000704298815160704
"1999","Asexual iRBC log",380.43496203612,0.000720869042287963
"2000","Asexual iRBC log",381.624565873609,0.000737771319005684
"2001","Asexual iRBC log",382.817889551363,0.000755010942701469
"2002","Asexual iRBC log",384.014944701165,0.000772593267367505
"2003","Asexual iRBC log",385.215742991166,0.000790523703706055
"2004","Asexual iRBC log",386.420296126006,0.000808807719226369
"2005","Asexual iRBC log",387.628615846925,0.000827450838333125
"2006","Asexual iRBC log",388.840713931875,0.00084645864240605
"2007","Asexual iRBC log",390.056602195639,0.000865836769870734
"2008","Asexual iRBC log",391.276292489944,0.000885590916260719
"2009","Asexual iRBC log",392.499796703578,0.000905726834270334
"2010","Asexual iRBC log",393.727126762501,0.000926250333798743
"2011","Asexual iRBC log",394.958294629968,0.000947167281984611
"2012","Asexual iRBC log",396.193312306644,0.000968483603231694
"2013","Asexual iRBC log",397.432191830716,0.000990205279224973
"2014","Asexual iRBC log",398.674945278014,0.00101233834893746
"2015","Asexual iRBC log",399.921584762133,0.00103488890862752
"2016","Asexual iRBC log",401.172122434542,0.00105786311182656
"2017","Asexual iRBC log",402.42657048471,0.00108126716931716
"2018","Asexual iRBC log",403.684941140219,0.00110510734910148
"2019","Asexual iRBC log",404.94724666689,0.00112938997635985
"2020","Asexual iRBC log",406.213499368896,0.00115412143339955
"2021","Asexual iRBC log",407.483711588884,0.00117930815959363
"2022","Asexual iRBC log",408.757895708098,0.00120495665130993
"2023","Asexual iRBC log",410.036064146498,0.00123107346182974
"2024","Asexual iRBC log",411.318229362878,0.00125766520125667
"2025","Asexual iRBC log",412.604403854992,0.00128473853641529
"2026","Asexual iRBC log",413.894600159674,0.00131230019073946
"2027","Asexual iRBC log",415.188830852959,0.00134035694415053
"2028","Asexual iRBC log",416.487108550208,0.0013689156329252
"2029","Asexual iRBC log",417.789445906229,0.00139798314955305
"2030","Asexual iRBC log",419.095855615401,0.00142756644258358
"2031","Asexual iRBC log",420.406350411798,0.00145767251646306
"2032","Asexual iRBC log",421.720943069313,0.00148830843136061
"2033","Asexual iRBC log",423.039646401782,0.00151948130298404
"2034","Asexual iRBC log",424.362473263109,0.00155119830238496
"2035","Asexual iRBC log",425.689436547394,0.00158346665575348
"2036","Asexual iRBC log",427.020549189053,0.00161629364420221
"2037","Asexual iRBC log",428.355824162949,0.00164968660353973
"2038","Asexual iRBC log",429.695274484517,0.00168365292403333
"2039","Asexual iRBC log",431.038913209891,0.00171820005016114
"2040","Asexual iRBC log",432.386753436029,0.00175333548035366
"2041","Asexual iRBC log",433.738808300844,0.00178906676672448
"2042","Asexual iRBC log",435.095090983332,0.00182540151479036
"2043","Asexual iRBC log",436.455614703698,0.00186234738318063
"2044","Asexual iRBC log",437.820392723484,0.00189991208333586
"2045","Asexual iRBC log",439.189438345703,0.00193810337919577
"2046","Asexual iRBC log",440.562764914966,0.00197692908687654
"2047","Asexual iRBC log",441.940385817611,0.00201639707433731
"2048","Asexual iRBC log",443.322314481833,0.00205651526103599
"2049","Asexual iRBC log",444.708564377819,0.0020972916175745
"2050","Asexual iRBC log",446.099149017876,0.00213873416533309
"2051","Asexual iRBC log",447.494081956563,0.00218085097609426
"2052","Asexual iRBC log",448.893376790823,0.00222365017165588
"2053","Asexual iRBC log",450.297047160118,0.00226713992343367
"2054","Asexual iRBC log",451.705106746557,0.00231132845205315
"2055","Asexual iRBC log",453.117569275035,0.00235622402693095
"2056","Asexual iRBC log",454.534448513364,0.00240183496584566
"2057","Asexual iRBC log",455.955758272405,0.00244816963449801
"2058","Asexual iRBC log",457.381512406208,0.00249523644606067
"2059","Asexual iRBC log",458.811724812141,0.00254304386071766
"2060","Asexual iRBC log",460.246409431032,0.00259160038519324
"2061","Asexual iRBC log",461.685580247299,0.00264091457227034
"2062","Asexual iRBC log",463.129251289087,0.00269099502029898
"2063","Asexual iRBC log",464.577436628411,0.00274185037269419
"2064","Asexual iRBC log",466.030150381285,0.00279348931742374
"2065","Asexual iRBC log",467.487406707864,0.00284592058648565
"2066","Asexual iRBC log",468.949219812583,0.00289915295537582
"2067","Asexual iRBC log",470.41560394429,0.00295319524254532
"2068","Asexual iRBC log",471.886573396392,0.00300805630884787
"2069","Asexual iRBC log",473.36214250699,0.00306374505697733
"2070","Asexual iRBC log",474.842325659019,0.00312027043089528
"2071","Asexual iRBC log",476.327137280387,0.00317764141524912
"2072","Asexual iRBC log",477.816591844122,0.00323586703477984
"2073","Asexual iRBC log",479.310703868504,0.00329495635372082
"2074","Asexual iRBC log",480.809487917215,0.00335491847518665
"2075","Asexual iRBC log",482.312958599473,0.00341576254055253
"2076","Asexual iRBC log",483.821130570182,0.00347749772882447
"2077","Asexual iRBC log",485.33401853007,0.00354013325599976
"2078","Asexual iRBC log",486.851637225831,0.0036036783744188
"2079","Asexual iRBC log",488.374001450275,0.00366814237210719
"2080","Asexual iRBC log",489.901126042468,0.00373353457210916
"2081","Asexual iRBC log",491.433025887874,0.00379986433181193
"2082","Asexual iRBC log",492.969715918507,0.00386714104226117
"2083","Asexual iRBC log",494.51121111307,0.00393537412746786
"2084","Asexual iRBC log",496.057526497106,0.00400457304370613
"2085","Asexual iRBC log",497.60867714314,0.00407474727880315
"2086","Asexual iRBC log",499.16467817083,0.00414590635141992
"2087","Asexual iRBC log",500.725544747111,0.00421805981032417
"2088","Asexual iRBC log",502.291292086346,0.00429121723365496
"2089","Asexual iRBC log",503.861935450471,0.00436538822817888
"2090","Asexual iRBC log",505.437490149146,0.0044405824285388
"2091","Asexual iRBC log",507.017971539906,0.00451680949649402
"2092","Asexual iRBC log",508.603395028303,0.00459407912015328
"2093","Asexual iRBC log",510.193776068067,0.0046724010132
"2094","Asexual iRBC log",511.789130161249,0.00475178491410963
"2095","Asexual iRBC log",513.389472858372,0.00483224058535988
"2096","Asexual iRBC log",514.994819758589,0.00491377781263399
"2097","Asexual iRBC log",516.605186509828,0.00499640640401621
"2098","Asexual iRBC log",518.220588808948,0.00508013618918069
"2099","Asexual iRBC log",519.841042401892,0.00516497701857337
"2100","Asexual iRBC log",521.466563083839,0.00525093876258739
"2101","Asexual iRBC log",523.097166699361,0.0053380313107313
"2102","Asexual iRBC log",524.732869142571,0.00542626457079126
"2103","Asexual iRBC log",526.373686357287,0.00551564846798703
"2104","Asexual iRBC log",528.01963433718,0.00560619294412133
"2105","Asexual iRBC log",529.670729125932,0.00569790795672322
"2106","Asexual iRBC log",531.326986817395,0.00579080347818598
"2107","Asexual iRBC log",532.988423555745,0.0058848894948988
"2108","Asexual iRBC log",534.655055535639,0.00598017600637307
"2109","Asexual iRBC log",536.326899002375,0.006076673024363
"2110","Asexual iRBC log",538.003970252049,0.0061743905719811
"2111","Asexual iRBC log",539.686285631716,0.00627333868280861
"2112","Asexual iRBC log",541.373861539544,0.00637352740000032
"2113","Asexual iRBC log",543.06671442498,0.00647496677538534
"2114","Asexual iRBC log",544.764860788908,0.00657766686856246
"2115","Asexual iRBC log",546.468317183807,0.00668163774599138
"2116","Asexual iRBC log",548.177100213917,0.00678688948007928
"2117","Asexual iRBC log",549.891226535399,0.00689343214826322
"2118","Asexual iRBC log",551.610712856496,0.00700127583208857
"2119","Asexual iRBC log",553.335575937696,0.00711043061628322
"2120","Asexual iRBC log",555.0658325919,0.00722090658782842
"2121","Asexual iRBC log",556.801499684579,0.00733271383502546
"2122","Asexual iRBC log",558.54259413394,0.00744586244655931
"2123","Asexual iRBC log",560.289132911099,0.0075603625105592
"2124","Asexual iRBC log",562.041133040233,0.00767622411365501
"2125","Asexual iRBC log",563.798611598757,0.007793457340032
"2126","Asexual iRBC log",565.561585717485,0.00791207227048173
"2127","Asexual iRBC log",567.330072580798,0.00803207898145113
"2128","Asexual iRBC log",569.104089426813,0.00815348754408819
"2129","Asexual iRBC log",570.883653547548,0.00827630802328609
"2130","Asexual iRBC log",572.668782289095,0.00840055047672503
"2131","Asexual iRBC log",574.459493051784,0.00852622495391155
"2132","Asexual iRBC log",576.255803290356,0.008653341495217
"2133","Asexual iRBC log",578.057730514133,0.00878191013091295
"2134","Asexual iRBC log",579.865292287188,0.00891194088020693
"2135","Asexual iRBC log",581.678506228513,0.00904344375027498
"2136","Asexual iRBC log",583.497390012198,0.00917642873529443
"2137","Asexual iRBC log",585.321961367597,0.00931090581547499
"2138","Asexual iRBC log",587.152238079503,0.00944688495608899
"2139","Asexual iRBC log",588.988237988321,0.0095843761065017
"2140","Asexual iRBC log",590.829978990244,0.00972338919919991
"2141","Asexual iRBC log",592.677479037423,0.00986393414882144
"2142","Asexual iRBC log",594.530756138147,0.0100060208511834
"2143","Asexual iRBC log",596.389828357014,0.0101496591823116
"2144","Asexual iRBC log",598.254713815111,0.0102948589974688
"2145","Asexual iRBC log",600.125430690189,0.0104416301301848
"2146","Asexual iRBC log",602.001997216837,0.010589982391285
"2147","Asexual iRBC log",603.884431686667,0.0107399255679224
"2148","Asexual iRBC log",605.772752448485,0.0108914694226073
"2149","Asexual iRBC log",607.666977908475,0.0110446236922407
"2150","Asexual iRBC log",609.567126530374,0.0111993980871468
"2151","Asexual iRBC log",611.473216835657,0.0113558022901086
"2152","Asexual iRBC log",613.385267403713,0.011513845955403
"2153","Asexual iRBC log",615.303296872028,0.0116735387078397
