"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","Ig_none","I_none","Ig","I",7.29810709513894,9.86585046756049,120.430732469541,992.986691796313,-56.8329945980174,249.986302155133,-499.994292239985,-253.350175554249,-499.981199629952,-230.316848353272
