"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"724",724,0.34797944,4.95020153,4.72601098,0.54327489,0.06257751,1437.18215,7.83239911465403,4.74166400311298,5.36991368686277,10.002638078007,5.90729205363587,9.84136767127415,"R_log-I_log"
