"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"295",295,0.27917767,5.57931773,16.1682304,0.85847572,0.01647957,1371.37745,9.50462346686864,9.27326608409484,9.51042287286733,9.44058359515414,9.48708366181845,9.48016315706365,"I_log"
