"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"266",266,0.31153083,4.05428814,10.0649356,0.78237743,0.03204791,301.262965,9.58554876063726,1.15866096761102,9.7456261090257,9.77394456845038,9.60459874927335,9.58460893273573,"G_log"
