"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"297",297,0.35996634,3.95972607,72.6108446,0.81990633,0.00937932,314.626288,8.59719042751629,2.64670778304531,6.66100403005494,8.63154280625707,8.16119389765731,8.58681451398467,"Ig_none"
