"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"275",275,0.28388695,4.68599574,18.4432327,1.90397439,0.13776206,1728.45238,8.85964524120157,5.68274325804205,8.70334995488361,4.79848939831317,6.3648544775826,8.83798445668416,"I+Ig_none"
