"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"516",516,0.40877071,5.80094187,84.6976573,1.90547689,0.01070825,2057.03854,8.67967519246467,9.76785192068923,3.48210929647861,5.89211625599482,9.06631123166716,9.76540105541698,"R_none-I_log"
