"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"414",414,0.35055381,6.09513438,231.283549,2.05546411,0.00311683,3046.66568,9.59404980511292,9.30449931174924,2.47004772952228,5.75725788515846,7.17623361256619,9.75569255600984,"R_log-I+Ig_log"
