"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","sum_log","Ig1+Ig2_none",0.834066812409926,435.1835,-565.3985,-395.7242,-446.595,1,-32.831645,378.108931,-4999.999969,437.581928096758,-557.159154773904,-407.87975369569,-444.253887816583
