"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","sum_log","I-i_log",0.0655403197210784,435.1835,-565.3985,-395.7242,-446.595,381.7701,-528.2317,-324.5508,-403.8235,435.071593346033,-565.812397455225,-395.181411343243,-446.636571570933
