"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","Ig-i_none","Ig1+Ig2_none",0.0762526749825545,1.096857,-80.496897,1412.461014,3.463079,1,-32.831645,378.108931,-4999.999969,1.2129357363103,-94.4421788880868,1411.9245335504,3.46486715605109
