"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","sum_none","G-i_log",-0.201164278109181,1.86014,-25.61573,257.60126,-2823.09564,1.762225,-4.329505,2.548675,-6.726894,1.9016134370763,-24.6655303580792,250.25826216294,-2823.78259067058
