"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","sum_log","G1+G2_log",1.32407651617323,435.1835,-565.3985,-395.7242,-446.595,12.106219,-21.043524,-5.010265,-16.928459,3216.87549835291,-3984.92554854333,-3036.13140596631,-3258.15660417068
