"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4087","Ig","none",4087,0.30130416,5.28459038,10.7616033,1.15277582,0.07289046,476.00443,8.58502196847498,7.51772029892956,8.49485249619697,7.31414408796249,7.86338161594577,8.57494761148083
