"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1174","I","none",1174,0.30883731,4.76193212,18.9564461,0.49800077,0.01756686,2554.93291,8.51342788155421,6.82654844923817,8.42325123781483,6.30677977144431,6.54555086728151,8.47698502941972
