"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1027","I+Ig","log10",1027,0.28587914,5.47117664,96.3028498,1.16809489,0.00610942,859.952594,9.5854071461572,9.07177189730751,6.85728009491674,8.21339648745354,9.69758914887008,9.56590755023757
