"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1152","R","I","none","log10",1152,0.41774464,5.91629774,30.1669597,2.05866828,0.05254479,443.350965,8.80742420141498,8.22637130595921,6.13816116116391,5.52627434549312,7.08987317854875,9.78926798974061
