"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"645","R","I+Ig","log10","log10",645,0.37754973,3.86101857,24.9435901,0.82539367,0.03538746,93.8649601,9.53385065198006,2.2893265110302,8.35775424312926,9.82711014331581,9.76988882347355,9.87008136959052
