"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"671","Ig","log10",671,0.35469465,4.94730102,95.8417709,1.91002945,0.01936549,2067.86105,9.65647356211013,6.38110134410625,7.30062756097642,5.98947777379546,9.82198275043089,9.60206202040517
