"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"573",573,0.23563404,3.87479799,23.1041031,0.92815724,0.01602788,660.943708,9.56186631353169,2.24105688141238,9.37799500121549,9.2545940646199,9.73643799816221,9.57106520670806,"I+Ig_log"
