"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"4868","R","log10",4868,0.31459937,3.96407066,28.6439474,0.89521748,0.0311265,835.432536,8.080390398517,3.27603694623941,6.12176685386403,7.9927595824103,8.16999130077764,8.18356479845148
