"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"2514","G","log10",2514,0.38008735,6.35620642,45.0033169,1.63512755,0.01534282,260.006105,9.60993996317967,9.59817254019278,8.79231459606464,6.88386745390777,9.82177697550495,9.59194846658672
