"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1331","R","I","log10","log10",1331,0.33186646,4.62802155,12.5881974,1.76733688,0.22719455,1473.46799,8.1970689948724,3.79703906822965,6.99347885558812,5.65554208594786,3.93594535651964,9.84117132322882
