"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"995","R","I+Ig","none","log10",995,0.21003127,4.79659873,17.1006501,2.32920823,0.12311158,1377.33213,8.28565688065082,3.33207074653928,9.60115802148497,4.41295837531206,2.75546422963662,9.7660872956348
