"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3991","I","none",3991,0.33131938,5.47811278,3.1557305,0.95884593,0.11185919,9897.23226,8.51163781510259,8.17308757428113,6.03729885025959,7.98848247415824,7.53355848924384,8.47227506584265
