"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"202","R","I+Ig","log10","log10",202,0.39964199,4.66824901,134.11485,0.5122053,0.0030511,162.398669,9.4952978938479,5.98958729910999,3.62048479005765,10.1722766481953,7.16443022035779,9.82281341747234
