"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"136",136,0.36128954,4.71583863,3.23956307,0.42810633,0.09305996,4131.48321,9.52968125404236,6.67512994027343,9.04122924127636,8.80567608209825,8.50707173085848,9.47246992003172,"I_log"
