"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"635","I+Ig","none",635,0.17968638,4.68799178,141.502074,2.36525431,0.01458061,810.41074,8.73069616753491,5.68652063906207,5.32350135970357,4.12734934498182,5.96750210232153,8.84827078752824
