"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"1742","R","I","log10","log10",1742,0.23043271,4.15638094,2.22453554,0.76873888,0.0633948,416.4476,9.20296034065168,2.58487510929578,5.02486017496148,10.0357708118423,5.87680877937659,9.86076839585757
