"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"480","R","I+Ig","none","log10",480,0.35424063,6.19359161,32.8020385,1.96446989,0.02261327,202.610172,6.39013584327747,5.92995361333545,4.01177233120978,5.02494604554492,5.33591693489951,9.82006275692999
