"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"707","R","I+Ig","none","log10",707,0.2500301,4.63253691,16.681723,2.25177867,0.14821071,943.367994,9.61003552793176,2.7883019162067,9.78151186573524,4.52893924507392,2.47936853614484,9.77085736455547
