"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"184","R","I+Ig","none","log10",184,0.36789397,4.80657605,16.9411567,0.59433205,0.01505698,48.6682881,6.20411849843078,3.36856031254052,9.70874457221304,7.42629222964874,4.54975348777556,9.9094904429442
