"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"2447","R","I","log10","log10",2447,0.25041685,4.69462789,35.6317104,2.28549246,0.08791972,6645.36802,9.74569139455391,3.98321981991316,5.5017567153433,4.61147638806335,5.24855294031157,9.83503637124178
