"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"783",783,0.27776631,3.98580856,16.7532245,0.72235676,0.01051505,122.223456,9.22611235081166,5.09273073895025,9.78024324451081,8.13114442716571,9.05417587727746,9.84804731691084,"R_none-I_log"
